gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
NDUFA1,0,138,0,93,1.0,1.0,-0.0,-0.0
MIR508,0,138,0,93,1.0,1.0,-0.0,-0.0
HMGCL,1,137,0,93,1.0,1.0,-0.0,-0.0
LBR,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FNDC9,0,138,0,93,1.0,1.0,-0.0,-0.0
ERP27,1,137,0,93,1.0,1.0,-0.0,-0.0
IKZF4,1,137,0,93,1.0,1.0,-0.0,-0.0
B9D1,0,138,0,93,1.0,1.0,-0.0,-0.0
ELAC1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
OPA3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
IGLV3-27,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
RASD2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
DDI2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
C1orf50,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PCSK9,0,138,0,93,1.0,1.0,-0.0,-0.0
PKMP1,1,137,0,93,1.0,1.0,-0.0,-0.0
RBM8A,1,137,0,93,1.0,1.0,-0.0,-0.0
GNPAT,2,136,2,91,1.0,1.0,-0.0,-0.0
SCCPDH,1,137,0,93,1.0,1.0,-0.0,-0.0
FAM84A,1,137,1,92,1.0,1.0,-0.0,-0.0
RGPD1,0,138,0,93,1.0,1.0,-0.0,-0.0
IGKV1-9,0,138,0,93,1.0,1.0,-0.0,-0.0
RBMS1,0,138,0,93,1.0,1.0,-0.0,-0.0
KIAA1715,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
UBE2E3,2,136,1,92,1.0,1.0,-0.0,-0.0
CNPPD1,1,137,0,93,1.0,1.0,-0.0,-0.0
EIF4E2,1,137,0,93,1.0,1.0,-0.0,-0.0
LYZL4,0,138,0,93,1.0,1.0,-0.0,-0.0
DPPA2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
GFM1,2,136,1,92,1.0,1.0,-0.0,-0.0
ADRA2C,1,137,1,92,1.0,1.0,-0.0,-0.0
IL5,0,138,0,93,1.0,1.0,-0.0,-0.0
CYSTM1,0,138,0,93,1.0,1.0,-0.0,-0.0
COX19,0,138,0,93,1.0,1.0,-0.0,-0.0
STEAP1,1,137,0,93,1.0,1.0,-0.0,-0.0
FAM133B,0,138,0,93,1.0,1.0,-0.0,-0.0
FAM200A,0,138,0,93,1.0,1.0,-0.0,-0.0
ZNF775,0,138,0,93,1.0,1.0,-0.0,-0.0
FGL1,2,136,1,92,1.0,1.0,-0.0,-0.0
PROSC,1,137,1,92,1.0,1.0,-0.0,-0.0
SMIM19,0,138,0,93,1.0,1.0,-0.0,-0.0
MRPS28,1,137,0,93,1.0,1.0,-0.0,-0.0
NOV,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
MIR876,0,138,0,93,1.0,1.0,-0.0,-0.0
SIGMAR1,0,138,0,93,1.0,1.0,-0.0,-0.0
FANCG,1,137,1,92,1.0,1.0,-0.0,-0.0
GRHPR,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
EGFL7,0,138,0,93,1.0,1.0,-0.0,-0.0
IFIT5,0,138,0,93,1.0,1.0,-0.0,-0.0
MARCH5,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
IKZF5,1,137,0,93,1.0,1.0,-0.0,-0.0
OR52I1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
OR2D2,2,136,2,91,1.0,1.0,-0.0,-0.0
NUDT22,1,137,0,93,1.0,1.0,-0.0,-0.0
RASGRP2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
SART1,0,138,4,89,0.051965633435773644,1.0,1.2842837745071456,-0.0
AEBP2,0,138,0,93,1.0,1.0,-0.0,-0.0
ENDOU,1,137,0,93,1.0,1.0,-0.0,-0.0
TMPRSS12,1,137,1,92,1.0,1.0,-0.0,-0.0
ITGB7,0,138,0,93,1.0,1.0,-0.0,-0.0
ZDHHC17,1,137,0,93,1.0,1.0,-0.0,-0.0
ATP2B1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
METAP2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
C1QTNF9,1,137,0,93,1.0,1.0,-0.0,-0.0
UBL3,0,138,0,93,1.0,1.0,-0.0,-0.0
SPACA7,0,138,0,93,1.0,1.0,-0.0,-0.0
DHRS4,0,138,0,93,1.0,1.0,-0.0,-0.0
ABCD4,3,135,2,91,1.0,1.0,-0.0,-0.0
EIF2B2,0,138,0,93,1.0,1.0,-0.0,-0.0
IFT43,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TTC8,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
GSC,0,138,0,93,1.0,1.0,-0.0,-0.0
AK7,2,136,1,92,1.0,1.0,-0.0,-0.0
SNORD115-34,0,138,0,93,1.0,1.0,-0.0,-0.0
DPH6,1,137,0,93,1.0,1.0,-0.0,-0.0
COX5A,0,138,0,93,1.0,1.0,-0.0,-0.0
HMG20A,1,137,1,92,1.0,1.0,-0.0,-0.0
PRM1,0,138,0,93,1.0,1.0,-0.0,-0.0
HSD3B7,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
ANKRD13B,0,138,0,93,1.0,1.0,-0.0,-0.0
PRAC1,0,138,0,93,1.0,1.0,-0.0,-0.0
C19orf12,1,137,0,93,1.0,1.0,-0.0,-0.0
CLDND2,0,138,0,93,1.0,1.0,-0.0,-0.0
TMEM150B,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PRNP,0,138,0,93,1.0,1.0,-0.0,-0.0
TTLL1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
VCX3A,1,137,0,93,1.0,1.0,-0.0,-0.0
TCEAL5,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
RPS6KA1,2,136,1,92,1.0,1.0,-0.0,-0.0
CYBRD1,1,137,0,93,1.0,1.0,-0.0,-0.0
DYNC1I2,0,138,0,93,1.0,1.0,-0.0,-0.0
DNASE2,1,137,0,93,1.0,1.0,-0.0,-0.0
FAM209A,0,138,0,93,1.0,1.0,-0.0,-0.0
WASF2,1,137,1,92,1.0,1.0,-0.0,-0.0
OPRD1,1,137,0,93,1.0,1.0,-0.0,-0.0
FHL3,0,138,0,93,1.0,1.0,-0.0,-0.0
CKS1B,0,138,0,93,1.0,1.0,-0.0,-0.0
SIDT1,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
LEKR1,0,138,0,93,1.0,1.0,-0.0,-0.0
HPGDS,1,137,0,93,1.0,1.0,-0.0,-0.0
TMEM30A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FRMD3,2,136,1,92,1.0,1.0,-0.0,-0.0
OBFC1,1,137,1,92,1.0,1.0,-0.0,-0.0
PGAP2,1,137,0,93,1.0,1.0,-0.0,-0.0
KIAA1033,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ANKRD13A,0,138,0,93,1.0,1.0,-0.0,-0.0
DAD1,0,138,0,93,1.0,1.0,-0.0,-0.0
DCAF11,2,136,1,92,1.0,1.0,-0.0,-0.0
RP11-813I20.2,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
ZMYND15,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PHOSPHO1,0,138,0,93,1.0,1.0,-0.0,-0.0
KRTDAP,0,138,0,93,1.0,1.0,-0.0,-0.0
NCCRP1,0,138,0,93,1.0,1.0,-0.0,-0.0
VASP,0,138,0,93,1.0,1.0,-0.0,-0.0
MBOAT7,0,138,0,93,1.0,1.0,-0.0,-0.0
CTSZ,0,138,0,93,1.0,1.0,-0.0,-0.0
RPS21,0,138,0,93,1.0,1.0,-0.0,-0.0
SPANXC,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
HAPLN2,0,138,0,93,1.0,1.0,-0.0,-0.0
FER1L5,1,137,1,92,1.0,1.0,-0.0,-0.0
HERC5,3,135,2,91,1.0,1.0,-0.0,-0.0
ACTBL2,1,137,0,93,1.0,1.0,-0.0,-0.0
CLK4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MICB,1,137,0,93,1.0,1.0,-0.0,-0.0
MAPK14,1,137,1,92,1.0,1.0,-0.0,-0.0
CYTH3,1,137,1,92,1.0,1.0,-0.0,-0.0
IFT74,1,137,0,93,1.0,1.0,-0.0,-0.0
MELK,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
NSMF,0,138,0,93,1.0,1.0,-0.0,-0.0
PDSS1,0,138,0,93,1.0,1.0,-0.0,-0.0
PTPN20CP,0,138,0,93,1.0,1.0,-0.0,-0.0
WNT11,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
RAP1B,0,138,0,93,1.0,1.0,-0.0,-0.0
CLLU1OS,0,138,0,93,1.0,1.0,-0.0,-0.0
HPD,2,136,1,92,1.0,1.0,-0.0,-0.0
ALDH1A3,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
UBALD1,0,138,0,93,1.0,1.0,-0.0,-0.0
NKD1,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
LPAR2,0,138,0,93,1.0,1.0,-0.0,-0.0
CECR7,0,138,0,93,1.0,1.0,-0.0,-0.0
FOXP3,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
NECAP2,0,138,0,93,1.0,1.0,-0.0,-0.0
TSSK3,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
GIPC2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
C1orf110,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
C4BPB,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
SMC6,2,136,2,91,1.0,1.0,-0.0,-0.0
DQX1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
DES,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
STAC,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SPCS1,0,138,0,93,1.0,1.0,-0.0,-0.0
ZNF717,0,138,0,93,1.0,1.0,-0.0,-0.0
G3BP2,1,137,1,92,1.0,1.0,-0.0,-0.0
HPSE,1,137,0,93,1.0,1.0,-0.0,-0.0
HMGB2,0,138,0,93,1.0,1.0,-0.0,-0.0
MYOT,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
HIST1H2AL,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ST7,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
MRPL15,1,137,1,92,1.0,1.0,-0.0,-0.0
COMTD1,0,138,0,93,1.0,1.0,-0.0,-0.0
PGAM1,0,138,0,93,1.0,1.0,-0.0,-0.0
KBTBD4,1,137,0,93,1.0,1.0,-0.0,-0.0
ATP5G2,1,137,0,93,1.0,1.0,-0.0,-0.0
SEC23A,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
SNORD115-18,1,137,1,92,1.0,1.0,-0.0,-0.0
VPS39,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CHRNE,1,137,0,93,1.0,1.0,-0.0,-0.0
RANGRF,0,138,0,93,1.0,1.0,-0.0,-0.0
OR1I1,0,138,0,93,1.0,1.0,-0.0,-0.0
SHKBP1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TGFB1,1,137,0,93,1.0,1.0,-0.0,-0.0
PLAUR,1,137,1,92,1.0,1.0,-0.0,-0.0
MIR518E,1,137,0,93,1.0,1.0,-0.0,-0.0
MIR522,0,138,0,93,1.0,1.0,-0.0,-0.0
OTOR,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SYTL5,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
NOC2L,1,137,2,91,0.729148303480987,0.4795001221869535,0.13718413034732296,0.31921127782572034
DFFB,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
NFYC,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
RXFP4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CPO,0,138,0,93,1.0,1.0,-0.0,-0.0
RPL15,0,138,0,93,1.0,1.0,-0.0,-0.0
GK5,1,137,1,92,1.0,1.0,-0.0,-0.0
IL1RAP,0,138,0,93,1.0,1.0,-0.0,-0.0
UBTD2,0,138,0,93,1.0,1.0,-0.0,-0.0
HIST1H4I,0,138,0,93,1.0,1.0,-0.0,-0.0
DDAH2,1,137,0,93,1.0,1.0,-0.0,-0.0
RNF8,1,137,0,93,1.0,1.0,-0.0,-0.0
CRIP3,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
GTF2IRD2B,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
DUS4L,1,137,0,93,1.0,1.0,-0.0,-0.0
TAS2R40,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CTAGE4,0,138,0,93,1.0,1.0,-0.0,-0.0
RNF38,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
GFI1B,1,137,0,93,1.0,1.0,-0.0,-0.0
MORN4,0,138,0,93,1.0,1.0,-0.0,-0.0
C11orf70,0,138,0,93,1.0,1.0,-0.0,-0.0
TMEM123,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FXYD6-FXYD2,0,138,0,93,1.0,1.0,-0.0,-0.0
DCPS,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NAP1L1,1,137,1,92,1.0,1.0,-0.0,-0.0
ATP5EP2,0,138,0,93,1.0,1.0,-0.0,-0.0
SPRYD7,1,137,1,92,1.0,1.0,-0.0,-0.0
MOAP1,0,138,0,93,1.0,1.0,-0.0,-0.0
RP11-32B5.8,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ZNF609,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FAM65A,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
DLG4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
HOXB13,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
TMPRSS9,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
LYL1,0,138,0,93,1.0,1.0,-0.0,-0.0
ILVBL,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
POLD1,2,136,1,92,1.0,0.4795001221869535,-0.0,0.31921127782572034
MIR516A2,0,138,0,93,1.0,1.0,-0.0,-0.0
GINS1,0,138,0,93,1.0,1.0,-0.0,-0.0
CC2D1B,2,136,1,92,1.0,1.0,-0.0,-0.0
TMEM63A,1,137,1,92,1.0,1.0,-0.0,-0.0
TTL,0,138,0,93,1.0,1.0,-0.0,-0.0
HLA-K,0,138,0,93,1.0,1.0,-0.0,-0.0
RGL2,0,138,0,93,1.0,1.0,-0.0,-0.0
SMPD2,0,138,0,93,1.0,1.0,-0.0,-0.0
SRP54-AS1,0,138,0,93,1.0,1.0,-0.0,-0.0
HEATR4,1,137,0,93,1.0,1.0,-0.0,-0.0
FXYD3,0,138,0,93,1.0,1.0,-0.0,-0.0
IGLV5-48,0,138,0,93,1.0,1.0,-0.0,-0.0
CALML6,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PRAMEF17,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CYP2J2,0,138,0,93,1.0,1.0,-0.0,-0.0
ZBTB37,1,137,0,93,1.0,1.0,-0.0,-0.0
RABIF,1,137,0,93,1.0,1.0,-0.0,-0.0
CTDSP1,1,137,1,92,1.0,1.0,-0.0,-0.0
SNED1,1,137,0,93,1.0,1.0,-0.0,-0.0
LZTFL1,0,138,0,93,1.0,1.0,-0.0,-0.0
FBXO40,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
CLNK,1,137,1,92,1.0,1.0,-0.0,-0.0
NKX3-2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SHISA3,0,138,0,93,1.0,1.0,-0.0,-0.0
H2AFZ,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
EDNRA,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
MARVELD2,1,137,1,92,1.0,1.0,-0.0,-0.0
PTCD2,0,138,0,93,1.0,1.0,-0.0,-0.0
RGMB,0,138,0,93,1.0,1.0,-0.0,-0.0
FBXO38,5,133,3,90,1.0,1.0,-0.0,-0.0
THG1L,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
UIMC1,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ADTRP,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
HIST1H2AB,1,137,0,93,1.0,1.0,-0.0,-0.0
LSM2,1,137,0,93,1.0,1.0,-0.0,-0.0
HLA-DQA2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CCR6,2,136,1,92,1.0,1.0,-0.0,-0.0
GPR146,0,138,0,93,1.0,1.0,-0.0,-0.0
DPY19L1,2,136,2,91,1.0,1.0,-0.0,-0.0
TMED4,1,137,0,93,1.0,1.0,-0.0,-0.0
VPS37D,0,138,0,93,1.0,1.0,-0.0,-0.0
GATSL2,1,137,0,93,1.0,1.0,-0.0,-0.0
CHMP7,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SLC52A2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
NPR2,1,137,0,93,1.0,1.0,-0.0,-0.0
TOR2A,0,138,0,93,1.0,1.0,-0.0,-0.0
PIP5KL1,0,138,0,93,1.0,1.0,-0.0,-0.0
WDR5,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MTA2,1,137,1,92,1.0,1.0,-0.0,-0.0
METTL12,2,136,1,92,1.0,1.0,-0.0,-0.0
POLR2G,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MPZL2,0,138,0,93,1.0,1.0,-0.0,-0.0
CCDC184,0,138,0,93,1.0,1.0,-0.0,-0.0
CSRNP2,0,138,0,93,1.0,1.0,-0.0,-0.0
DDX54,0,138,4,89,0.051965633435773644,1.0,1.2842837745071456,-0.0
DLEU7,0,138,0,93,1.0,1.0,-0.0,-0.0
ZBTB1,0,138,0,93,1.0,1.0,-0.0,-0.0
COX16,1,137,0,93,1.0,1.0,-0.0,-0.0
SNORD113-6,0,138,0,93,1.0,1.0,-0.0,-0.0
JMJD8,0,138,0,93,1.0,1.0,-0.0,-0.0
HCFC1R1,0,138,0,93,1.0,1.0,-0.0,-0.0
NOMO3,0,138,0,93,1.0,1.0,-0.0,-0.0
SEPHS2,0,138,0,93,1.0,1.0,-0.0,-0.0
MLYCD,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
RP11-92B11.3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
AATK,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FN3K,0,138,0,93,1.0,1.0,-0.0,-0.0
ZNF24,0,138,0,93,1.0,1.0,-0.0,-0.0
FAM69C,0,138,0,93,1.0,1.0,-0.0,-0.0
ZNF791,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PIK3R2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
SERTAD3,0,138,0,93,1.0,1.0,-0.0,-0.0
ID1,1,137,0,93,1.0,1.0,-0.0,-0.0
SPANXN5,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PLA2G5,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
RSRP1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
RP11-466F5.10,1,137,0,93,1.0,1.0,-0.0,-0.0
CACYBP,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
KRTCAP3,1,137,0,93,1.0,1.0,-0.0,-0.0
ERLEC1,1,137,1,92,1.0,1.0,-0.0,-0.0
FEV,1,137,0,93,1.0,1.0,-0.0,-0.0
FILIP1L,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
NUDT16,1,137,0,93,1.0,1.0,-0.0,-0.0
GUSBP1,1,137,0,93,1.0,1.0,-0.0,-0.0
RP11-346J10.2,1,137,0,93,1.0,1.0,-0.0,-0.0
WDR36,4,134,2,91,1.0,1.0,-0.0,-0.0
ZNF300,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
HMMR,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
TLX3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
RNU1-61P,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SCUBE3,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
NCF1B,1,137,0,93,1.0,1.0,-0.0,-0.0
MIR1208,1,137,0,93,1.0,1.0,-0.0,-0.0
WASH1,1,137,0,93,1.0,1.0,-0.0,-0.0
PPAPDC2,1,137,0,93,1.0,1.0,-0.0,-0.0
DDX58,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
SIT1,1,137,0,93,1.0,1.0,-0.0,-0.0
PROSER2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ACSL5,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
FAM86C2P,1,137,0,93,1.0,1.0,-0.0,-0.0
WNT1,1,137,1,92,1.0,1.0,-0.0,-0.0
SNORD116-18,2,136,1,92,1.0,1.0,-0.0,-0.0
ADAMTS7P1,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
CTD-2054N24.2,1,137,0,93,1.0,1.0,-0.0,-0.0
LAT,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
YBX2,3,135,2,91,1.0,1.0,-0.0,-0.0
TBC1D3P4,1,137,0,93,1.0,1.0,-0.0,-0.0
Metazoa_SRP,1,137,0,93,1.0,1.0,-0.0,-0.0
GIT1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CCT6B,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
GAST,1,137,1,92,1.0,1.0,-0.0,-0.0
MIDN,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CA11,2,136,1,92,1.0,1.0,-0.0,-0.0
GID8,1,137,0,93,1.0,1.0,-0.0,-0.0
IGLV1-36,1,137,0,93,1.0,1.0,-0.0,-0.0
NF2,1,137,1,92,1.0,1.0,-0.0,-0.0
RGS16,2,136,1,92,1.0,1.0,-0.0,-0.0
TMEM173,1,137,0,93,1.0,1.0,-0.0,-0.0
TRIM40,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
NR1H3,2,136,1,92,1.0,1.0,-0.0,-0.0
EPHX3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CRELD2,2,136,1,92,1.0,1.0,-0.0,-0.0
SERINC2,1,137,0,93,1.0,1.0,-0.0,-0.0
TYW3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PIFO,1,137,0,93,1.0,1.0,-0.0,-0.0
NEK2,1,137,0,93,1.0,1.0,-0.0,-0.0
IL1RL2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NEK4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FAM47E-STBD1,0,138,0,93,1.0,1.0,-0.0,-0.0
PGRMC2,1,137,0,93,1.0,1.0,-0.0,-0.0
SEPT8,0,138,0,93,1.0,1.0,-0.0,-0.0
KDM1B,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
PRRT1,0,138,0,93,1.0,1.0,-0.0,-0.0
USP49,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MAD2L1BP,1,137,0,93,1.0,1.0,-0.0,-0.0
PLN,0,138,0,93,1.0,1.0,-0.0,-0.0
C7orf26,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
DTX2P1-UPK3BP1-PMS2P11,0,138,0,93,1.0,1.0,-0.0,-0.0
PPP1R3B,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
HEY1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
EXOSC4,0,138,0,93,1.0,1.0,-0.0,-0.0
IL33,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
UBQLN1,1,137,1,92,1.0,1.0,-0.0,-0.0
ZNF22,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
SUFU,1,137,0,93,1.0,1.0,-0.0,-0.0
HMBS,2,136,1,92,1.0,1.0,-0.0,-0.0
TXNRD1,1,137,0,93,1.0,1.0,-0.0,-0.0
CCDC92,1,137,0,93,1.0,1.0,-0.0,-0.0
CBLN3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
HIF1A,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
SNORD113-9,0,138,0,93,1.0,1.0,-0.0,-0.0
STRC,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
WDR24,1,137,0,93,1.0,1.0,-0.0,-0.0
ROGDI,0,138,0,93,1.0,1.0,-0.0,-0.0
CPNE2,1,137,0,93,1.0,1.0,-0.0,-0.0
TMED6,0,138,0,93,1.0,1.0,-0.0,-0.0
CLDN7,0,138,0,93,1.0,1.0,-0.0,-0.0
CTD-3157E16.2,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC13A2,4,134,2,91,1.0,0.7236736098317631,-0.0,0.14045726447967397
WIPI1,1,137,1,92,1.0,1.0,-0.0,-0.0
GDF15,0,138,0,93,1.0,1.0,-0.0,-0.0
TPRX1,0,138,0,93,1.0,1.0,-0.0,-0.0
RPN2,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
MMP11,2,136,1,92,1.0,1.0,-0.0,-0.0
SCNM1,1,137,1,92,1.0,1.0,-0.0,-0.0
PM20D1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
THUMPD3,1,137,0,93,1.0,1.0,-0.0,-0.0
GSTCD,1,137,0,93,1.0,1.0,-0.0,-0.0
SBDS,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PON1,2,136,1,92,1.0,1.0,-0.0,-0.0
MIR129-1,1,137,0,93,1.0,1.0,-0.0,-0.0
GALNT11,1,137,1,92,1.0,1.0,-0.0,-0.0
IFNB1,1,137,0,93,1.0,1.0,-0.0,-0.0
PYROXD1,4,134,2,91,1.0,1.0,-0.0,-0.0
CMAS,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
RPL14P1,1,137,0,93,1.0,1.0,-0.0,-0.0
KATNAL1,1,137,1,92,1.0,1.0,-0.0,-0.0
POLE2,1,137,0,93,1.0,1.0,-0.0,-0.0
SNORD109A,1,137,0,93,1.0,1.0,-0.0,-0.0
HIGD2B,1,137,1,92,1.0,1.0,-0.0,-0.0
PDIA2,2,136,1,92,1.0,1.0,-0.0,-0.0
RNPS1,1,137,1,92,1.0,1.0,-0.0,-0.0
ZFP1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CDK10,1,137,0,93,1.0,1.0,-0.0,-0.0
GOSR2,1,137,0,93,1.0,1.0,-0.0,-0.0
